_id,beachId,beachName,siteName,collectionDate,eColi,comments,geometry
9569,1,Marie Curtis Park East Beach,30W,2016-06-27,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9570,2,Sunnyside Beach,23W,2016-06-27,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9571,2,Sunnyside Beach,17W,2016-06-27,360,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9572,2,Sunnyside Beach,18W,2016-06-27,490,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9573,2,Sunnyside Beach,22W,2016-06-27,140,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9574,2,Sunnyside Beach,19W,2016-06-27,610,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9575,2,Sunnyside Beach,20W,2016-06-27,200,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9576,2,Sunnyside Beach,21W,2016-06-27,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9577,1,Marie Curtis Park East Beach,29W,2016-06-26,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9578,1,Marie Curtis Park East Beach,33W,2016-06-26,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9579,1,Marie Curtis Park East Beach,32W,2016-06-26,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9580,1,Marie Curtis Park East Beach,31W,2016-06-26,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9581,1,Marie Curtis Park East Beach,30W,2016-06-26,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9582,2,Sunnyside Beach,23W,2016-06-26,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9583,2,Sunnyside Beach,17W,2016-06-26,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9584,2,Sunnyside Beach,18W,2016-06-26,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9585,2,Sunnyside Beach,22W,2016-06-26,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9586,2,Sunnyside Beach,19W,2016-06-26,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9587,2,Sunnyside Beach,20W,2016-06-26,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9588,2,Sunnyside Beach,21W,2016-06-26,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9589,1,Marie Curtis Park East Beach,29W,2016-06-25,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9590,1,Marie Curtis Park East Beach,33W,2016-06-25,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9591,1,Marie Curtis Park East Beach,32W,2016-06-25,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9592,1,Marie Curtis Park East Beach,31W,2016-06-25,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9593,1,Marie Curtis Park East Beach,30W,2016-06-25,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9594,2,Sunnyside Beach,23W,2016-06-25,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9595,2,Sunnyside Beach,17W,2016-06-25,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9596,2,Sunnyside Beach,18W,2016-06-25,90,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9597,2,Sunnyside Beach,22W,2016-06-25,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9598,2,Sunnyside Beach,19W,2016-06-25,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9599,2,Sunnyside Beach,20W,2016-06-25,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9600,2,Sunnyside Beach,21W,2016-06-25,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9601,1,Marie Curtis Park East Beach,29W,2016-06-24,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9602,1,Marie Curtis Park East Beach,33W,2016-06-24,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9603,1,Marie Curtis Park East Beach,32W,2016-06-24,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9604,1,Marie Curtis Park East Beach,31W,2016-06-24,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9605,1,Marie Curtis Park East Beach,30W,2016-06-24,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9606,2,Sunnyside Beach,23W,2016-06-24,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9607,2,Sunnyside Beach,17W,2016-06-24,290,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9608,2,Sunnyside Beach,18W,2016-06-24,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9609,2,Sunnyside Beach,22W,2016-06-24,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9610,2,Sunnyside Beach,19W,2016-06-24,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9611,2,Sunnyside Beach,20W,2016-06-24,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9612,2,Sunnyside Beach,21W,2016-06-24,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9613,1,Marie Curtis Park East Beach,29W,2016-06-23,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9614,1,Marie Curtis Park East Beach,33W,2016-06-23,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9615,1,Marie Curtis Park East Beach,32W,2016-06-23,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9616,1,Marie Curtis Park East Beach,31W,2016-06-23,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9617,1,Marie Curtis Park East Beach,30W,2016-06-23,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9618,2,Sunnyside Beach,23W,2016-06-23,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9619,2,Sunnyside Beach,17W,2016-06-23,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9620,2,Sunnyside Beach,18W,2016-06-23,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9621,2,Sunnyside Beach,22W,2016-06-23,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9622,2,Sunnyside Beach,19W,2016-06-23,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9623,2,Sunnyside Beach,20W,2016-06-23,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9624,2,Sunnyside Beach,21W,2016-06-23,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9625,1,Marie Curtis Park East Beach,29W,2016-06-22,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9626,1,Marie Curtis Park East Beach,33W,2016-06-22,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9627,1,Marie Curtis Park East Beach,32W,2016-06-22,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9628,1,Marie Curtis Park East Beach,31W,2016-06-22,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9629,1,Marie Curtis Park East Beach,30W,2016-06-22,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9630,2,Sunnyside Beach,23W,2016-06-22,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9631,2,Sunnyside Beach,17W,2016-06-22,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9632,2,Sunnyside Beach,18W,2016-06-22,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9633,2,Sunnyside Beach,22W,2016-06-22,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9634,2,Sunnyside Beach,19W,2016-06-22,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9635,2,Sunnyside Beach,20W,2016-06-22,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9636,2,Sunnyside Beach,21W,2016-06-22,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9637,1,Marie Curtis Park East Beach,29W,2016-06-21,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9638,1,Marie Curtis Park East Beach,33W,2016-06-21,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9639,1,Marie Curtis Park East Beach,32W,2016-06-21,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9640,1,Marie Curtis Park East Beach,31W,2016-06-21,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9641,1,Marie Curtis Park East Beach,30W,2016-06-21,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9642,2,Sunnyside Beach,23W,2016-06-21,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9643,2,Sunnyside Beach,17W,2016-06-21,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9644,2,Sunnyside Beach,18W,2016-06-21,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9645,2,Sunnyside Beach,22W,2016-06-21,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9646,2,Sunnyside Beach,19W,2016-06-21,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9647,2,Sunnyside Beach,20W,2016-06-21,60,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9648,2,Sunnyside Beach,21W,2016-06-21,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9649,1,Marie Curtis Park East Beach,29W,2016-06-20,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9650,1,Marie Curtis Park East Beach,33W,2016-06-20,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9651,1,Marie Curtis Park East Beach,32W,2016-06-20,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9652,1,Marie Curtis Park East Beach,31W,2016-06-20,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9653,1,Marie Curtis Park East Beach,30W,2016-06-20,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9654,2,Sunnyside Beach,23W,2016-06-20,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9655,2,Sunnyside Beach,17W,2016-06-20,270,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9656,2,Sunnyside Beach,18W,2016-06-20,170,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9657,2,Sunnyside Beach,22W,2016-06-20,490,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9658,2,Sunnyside Beach,19W,2016-06-20,290,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9659,2,Sunnyside Beach,20W,2016-06-20,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9660,2,Sunnyside Beach,21W,2016-06-20,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9661,1,Marie Curtis Park East Beach,29W,2016-06-19,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9662,1,Marie Curtis Park East Beach,33W,2016-06-19,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9663,1,Marie Curtis Park East Beach,32W,2016-06-19,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9664,1,Marie Curtis Park East Beach,31W,2016-06-19,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9665,1,Marie Curtis Park East Beach,30W,2016-06-19,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9666,2,Sunnyside Beach,23W,2016-06-19,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9667,2,Sunnyside Beach,17W,2016-06-19,80,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9668,2,Sunnyside Beach,18W,2016-06-19,110,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9669,2,Sunnyside Beach,22W,2016-06-19,40,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9670,2,Sunnyside Beach,19W,2016-06-19,100,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9671,2,Sunnyside Beach,20W,2016-06-19,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9672,2,Sunnyside Beach,21W,2016-06-19,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9673,1,Marie Curtis Park East Beach,29W,2016-06-18,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9674,1,Marie Curtis Park East Beach,33W,2016-06-18,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9675,1,Marie Curtis Park East Beach,32W,2016-06-18,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9676,1,Marie Curtis Park East Beach,31W,2016-06-18,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9677,1,Marie Curtis Park East Beach,30W,2016-06-18,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9678,2,Sunnyside Beach,18W,2016-06-18,320,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9679,2,Sunnyside Beach,17W,2016-06-18,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9680,2,Sunnyside Beach,22W,2016-06-18,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9681,2,Sunnyside Beach,19W,2016-06-18,70,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9682,2,Sunnyside Beach,20W,2016-06-18,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9683,2,Sunnyside Beach,21W,2016-06-18,10,<10,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9684,2,Sunnyside Beach,23W,2016-06-18,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
9685,1,Marie Curtis Park East Beach,29W,2016-06-17,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.539696, 43.58592]]}"
9686,1,Marie Curtis Park East Beach,33W,2016-06-17,10,None,"{'type': 'MultiPoint', 'coordinates': [[-79.540886, 43.58486]]}"
9687,1,Marie Curtis Park East Beach,32W,2016-06-17,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54056, 43.58511]]}"
9688,1,Marie Curtis Park East Beach,31W,2016-06-17,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.54039, 43.585304]]}"
9689,1,Marie Curtis Park East Beach,30W,2016-06-17,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.540054, 43.58561]]}"
9690,2,Sunnyside Beach,18W,2016-06-17,20,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45267, 43.636612]]}"
9691,2,Sunnyside Beach,17W,2016-06-17,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.451, 43.63639]]}"
9692,2,Sunnyside Beach,22W,2016-06-17,50,None,"{'type': 'MultiPoint', 'coordinates': [[-79.46005, 43.636723]]}"
9693,2,Sunnyside Beach,19W,2016-06-17,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45411, 43.63711]]}"
9694,2,Sunnyside Beach,20W,2016-06-17,30,None,"{'type': 'MultiPoint', 'coordinates': [[-79.45564, 43.637165]]}"
9695,2,Sunnyside Beach,21W,2016-06-17,10,<,"{'type': 'MultiPoint', 'coordinates': [[-79.45753, 43.63711]]}"
9696,2,Sunnyside Beach,23W,2016-06-17,NA,None,"{'type': 'MultiPoint', 'coordinates': [[-79.461525, 43.63625]]}"
